gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
500773297	fa375330-6c8a-11de-8226-b8a03c50a862	7ff1f502-00d4-4525-8977-a5b945096661	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua multifasciata		SPECIES	Tiliqua multifasciata Sternfeld, 1919	Tiliqua multifasciata	Sternfeld, 1919	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-28.33	140.48		0.01					1995-08-31T00:00:00	31	8	1995	2462540	2462540	PRESERVED_SPECIMEN	SAMA	Herpetology	R46052				CC_BY_4_0		Armstrong, G			2023-09-07T11:26:04.184Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500773089	fa375330-6c8a-11de-8226-b8a03c50a862	35eddfe7-0d53-4aba-bb06-2608f9b8ee8f	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua multifasciata		SPECIES	Tiliqua multifasciata Sternfeld, 1919	Tiliqua multifasciata	Sternfeld, 1919	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-26.615	129.3139		1.0E-4					1995-09-07T00:00:00	7	9	1995	2462540	2462540	PRESERVED_SPECIMEN	SAMA	Herpetology	R45959				CC_BY_4_0		NPWS PIT LANDS SURVEY			2023-09-07T11:26:01.710Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500773087	fa375330-6c8a-11de-8226-b8a03c50a862	22d42f47-964d-4dcb-8af9-946fb951e77c	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua multifasciata		SPECIES	Tiliqua multifasciata Sternfeld, 1919	Tiliqua multifasciata	Sternfeld, 1919	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-26.5711	129.2658		1.0E-4					1995-09-02T00:00:00	2	9	1995	2462540	2462540	PRESERVED_SPECIMEN	SAMA	Herpetology	R45958				CC_BY_4_0		NPWS PIT LANDS SURVEY			2023-09-07T11:26:01.391Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500772663	fa375330-6c8a-11de-8226-b8a03c50a862	dd070b12-2b01-4b80-aca6-1cf9639a15d7	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua multifasciata		SPECIES	Tiliqua multifasciata Sternfeld, 1919	Tiliqua multifasciata	Sternfeld, 1919	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-26.0275	140.185		1.0E-4					1995-05-03T00:00:00	3	5	1995	2462540	2462540	PRESERVED_SPECIMEN	SAMA	Herpetology	R45758				CC_BY_4_0		DENR STONY DESERTS SURVEY			2023-09-07T11:26:03.135Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500757575	fa375330-6c8a-11de-8226-b8a03c50a862	64069637-b74a-4790-bee7-c67834b258a0	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua multifasciata		SPECIES	Tiliqua multifasciata Sternfeld, 1919	Tiliqua multifasciata	Sternfeld, 1919	AU		Northern Territory	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-19.72	134.28		0.01					1991-11-04T00:00:00	4	11	1991	2462540	2462540	PRESERVED_SPECIMEN	SAMA	Herpetology	R38768				CC_BY_4_0		Onnellan, S. D;Iller, B. M			2023-09-07T11:26:01.752Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500756791	fa375330-6c8a-11de-8226-b8a03c50a862	d261d2f1-6434-402d-ac9b-654ab3a045a3	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua multifasciata		SPECIES	Tiliqua multifasciata Sternfeld, 1919	Tiliqua multifasciata	Sternfeld, 1919	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-26.32	136.45		0.01					1991-08-28T00:00:00	28	8	1991	2462540	2462540	PRESERVED_SPECIMEN	SAMA	Herpetology	R38111				CC_BY_4_0		Head, W.;Anzses			2023-09-07T11:26:04.241Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500754821	fa375330-6c8a-11de-8226-b8a03c50a862	a9dc30b1-3d81-4859-8e09-1589e10f6b87	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua multifasciata		SPECIES	Tiliqua multifasciata Sternfeld, 1919	Tiliqua multifasciata	Sternfeld, 1919	AU		Northern Territory	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-25.32	131.78		0.01					1989-01-05T00:00:00	5	1	1989	2462540	2462540	PRESERVED_SPECIMEN	SAMA	Herpetology	R36291				CC_BY_4_0		Miller, B			2023-09-07T11:26:04.438Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500754597	fa375330-6c8a-11de-8226-b8a03c50a862	bc00f064-4a9a-4461-9bd5-b740e2a2f60a	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua multifasciata		SPECIES	Tiliqua multifasciata Sternfeld, 1919	Tiliqua multifasciata	Sternfeld, 1919	AU		Northern Territory	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-25.23	131.02		0.01					1986-12-07T00:00:00	7	12	1986	2462540	2462540	PRESERVED_SPECIMEN	SAMA	Herpetology	R36088				CC_BY_4_0		Miller, B			2023-09-07T11:26:04.513Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500748883	fa375330-6c8a-11de-8226-b8a03c50a862	c9c5c530-b9e4-4c29-ab5a-d4267da1cce5	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua multifasciata		SPECIES	Tiliqua multifasciata Sternfeld, 1919	Tiliqua multifasciata	Sternfeld, 1919	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-27.2278	140.1903		1.0E-4					1986-12-07T00:00:00	7	12	1986	2462540	2462540	PRESERVED_SPECIMEN	SAMA	Herpetology	R30987				CC_BY_4_0		Armstrong, G			2023-09-07T11:26:04.381Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500747607	fa375330-6c8a-11de-8226-b8a03c50a862	9d1dde62-bd19-4548-a5c5-839e15129bb1	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua multifasciata		SPECIES	Tiliqua multifasciata Sternfeld, 1919	Tiliqua multifasciata	Sternfeld, 1919	AU		Northern Territory	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-25.53	131.82		0.01					1985-12-15T00:00:00	15	12	1985	2462540	2462540	PRESERVED_SPECIMEN	SAMA	Herpetology	R29926				CC_BY_4_0		Miller, B			2023-09-07T11:26:02.834Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
