gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
500754062	fa375330-6c8a-11de-8226-b8a03c50a862	91d51d2f-8e20-4d9a-803e-e5de1fa9cfec	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus		SPECIES	Oxyuranus scutellatus Peters, 1867	Oxyuranus scutellatus	(Peters, 1867)	AU		Queensland	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-16.92	145.77	5000.0	0.01					1953-05-29T00:00:00	29	5	1953	9043837	9043837	PRESERVED_SPECIMEN	SAMA	Herpetology	R3551				CC_BY_4_0		Firth			2023-09-07T11:26:03.983Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500752122	fa375330-6c8a-11de-8226-b8a03c50a862	da0cb3aa-dee0-4ed9-8cf0-ca3d806afd6b	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus		SPECIES	Oxyuranus scutellatus Peters, 1867	Oxyuranus scutellatus	(Peters, 1867)	AU		Queensland	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-16.92	145.77		0.01					1952-06-26T00:00:00	26	6	1952	9043837	9043837	PRESERVED_SPECIMEN	SAMA	Herpetology	R3379				CC_BY_4_0		Read, A			2023-09-07T11:26:04.350Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500738944	fa375330-6c8a-11de-8226-b8a03c50a862	f5033fe1-a9ab-4304-8827-2cc0caf713e7	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus		SPECIES	Oxyuranus scutellatus Peters, 1867	Oxyuranus scutellatus	(Peters, 1867)	AU		Queensland	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-21.8	148.92		0.01					1981-11-13T00:00:00	13	11	1981	9043837	9043837	PRESERVED_SPECIMEN	SAMA	Herpetology	R24518				CC_BY_4_0		Miller, B			2023-09-07T11:26:02.960Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
476778974	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-142359	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	Brown R.,road 3mi. N., 5mi E. of Port Moresby	National Capital District	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.47917	147.15	301.0	1.0E-5					1973-10-01T00:00:00	1	10	1973	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-142359	MCZ FS-F14151	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:22.388Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476776001	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-146068	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus		SPECIES	Oxyuranus scutellatus Peters, 1867	Oxyuranus scutellatus (Peters, 1867)	(Peters, 1867)	PG	Sapphire Creek	Central Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.4135027	147.333843	1102.0	1.0E-5					1974-11-16T00:00:00	16	11	1974	9043837	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-146068	MCZ FS-F14568	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:21.936Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476770907	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-142488	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus conni		PG	Yule Is.	Central Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.8136978	146.5326322	5002.0	1.0E-5					1971-11-05T00:00:00	5	11	1971	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-142488	MCZ FS-Y14195	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:30.724Z		COORDINATE_REPROJECTED;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476762341	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-126579	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutelattus canni		PG	New Guinea: Obo Fly River	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-7.5892375	141.3197184	1102.0	1.0E-5					1969-11-06T00:00:00	6	11	1969	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-126579	31705	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:29.901Z		COORDINATE_REPROJECTED;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476762242	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-126576	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutelattus canni		PG	New Guinea: Obo Fly River	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-7.5892375	141.3197184	1102.0	1.0E-5					1969-11-15T00:00:00	15	11	1969	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-126576	31749	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:08:51.240Z		COORDINATE_REPROJECTED;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476762239	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-126573	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutelattus canni		PG	New Guinea: Obo Fly River	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-7.5892375	141.3197184	1102.0	1.0E-5					1968-09-14T00:00:00	14	9	1968	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-126573	31308	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:29.916Z		COORDINATE_REPROJECTED;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476759430	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-121542	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	Mabaduan	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.2653156	142.7341942	2352.0	1.0E-5					1969-01-29T00:00:00	29	1	1969	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-121542	30475	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:22.117Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476755369	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-129173	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	Togo	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.2256758	142.7303743	1602.0	1.0E-5					1969-11-14T00:00:00	14	11	1969	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-129173	MCZ FS-Y31737	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:08:51.355Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476755027	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-129152	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	Maka, Lake Murray	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.90772	141.5171	37112.0	1.0E-5					1969-11-06T00:00:00	6	11	1969	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-129152	MCZ FS-Y31721	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:30.123Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476750126	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-84152	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	New Guinea:Epo		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.6333	146.5833	3527.0	1.0E-5					1958-01-01T00:00:00	1	1	1958	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-84152		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. R. Slater			2023-11-09T13:08:46.339Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476750125	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-84151	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	New Guinea:Port Moresby	National Capital District	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.4424825	147.2175744	10602.0	1.0E-5					1957-05-16T00:00:00	16	5	1957	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-84151		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. R. Slater			2023-11-09T13:08:45.301Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476750124	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-84150	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	New Guinea:Port Moresby	National Capital District	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.4424825	147.2175744	10602.0	1.0E-5					1957-05-16T00:00:00	16	5	1957	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-84150		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. R. Slater			2023-11-09T13:08:44.803Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476748311	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-130014	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	New Guinea: Obo: Fly River	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-7.5892375	141.3197184	1102.0	1.0E-5					1969-11-15T00:00:00	15	11	1969	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-130014	MCZ FS-Y31748	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:30.162Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476712702	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-156420	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus		SPECIES	Oxyuranus scutellatus Peters, 1867	Oxyuranus scutellatus (Peters, 1867)	(Peters, 1867)	PG	PNG Central Prov Veimauri Plantation	Central Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.0346859	147.0564361	2752.0	1.0E-5					1977-12-13T00:00:00	13	12	1977	9043837	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-156420	MCZ-FS-F23386	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:31.355Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476688716	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-59073	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus		SPECIES	Oxyuranus scutellatus Peters, 1867	Oxyuranus scutellatus (Peters, 1867)	(Peters, 1867)	PG	Australian New Guinea,Kairuku		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.8319776	146.5416921	1102.0	1.0E-5					1958-03-19T00:00:00	19	3	1958	9043837	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-59073		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. R. Slater			2023-11-09T13:07:10.989Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476688714	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-59071	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus		SPECIES	Pseudechis scutellatus Peters, 1867	Pseudoechis scutellatus		PG	Australian New Guinea:Epo		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.6333	146.5833	3527.0	1.0E-5					1958-09-01T00:00:00	1	9	1958	2449962	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-59071		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. R. Slater			2023-11-09T13:08:45.154Z		TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476688713	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-59070	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus		SPECIES	Pseudechis scutellatus Peters, 1867	Pseudoechis scutellatus		PG	Australian New Guinea:Epo		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.6333	146.5833	3527.0	1.0E-5					1958-09-01T00:00:00	1	9	1958	2449962	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-59070		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. R. Slater			2023-11-09T13:08:44.058Z		TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476685864	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-54717	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	Port Moresby,Papua	National Capital District	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.4424825	147.2175744	10602.0	1.0E-5					1956-01-01T00:00:00	1	1	1956	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-54717		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. Slater			2023-11-09T13:08:44.799Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476629049	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-140739	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	Daru Id		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.0819766	143.2094192	3102.0	1.0E-5					1972-09-17T00:00:00	17	9	1972	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-140739	MCZ FS-Y39654	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:22.330Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476507187	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-130282	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus		SPECIES	Oxyuranus scutellatus Peters, 1867	Oxyuranus scutellatus (Peters, 1867)	(Peters, 1867)	AU	Australia: Innisfall: QLD	Queensland	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-17.52209	146.03102	3036.0	1.0E-5					1970-08-26T00:00:00	26	8	1970	9043837	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-130282	MCZ FS-Y36570	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Peter Krauss			2023-11-09T13:06:30.230Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476496883	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-59069	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus		SPECIES	Pseudechis scutellatus Peters, 1867	Pseudoechis scutellatus		PG	Australian New Guinea:Epo		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.6333	146.5833	3527.0	1.0E-5					1958-09-01T00:00:00	1	9	1958	2449962	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-59069		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. R. Slater			2023-11-09T13:06:20.978Z		TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476495370	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-54850	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus scutellatus	canni	SUBSPECIES	Oxyuranus scutellatus canni Slater, 1956	Oxyuranus scutellatus canni Slater, 1956	Slater, 1956	PG	Port Moresby,Papua	National Capital District	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.4424825	147.2175744	10602.0	1.0E-5					1956-01-01T00:00:00	1	1	1956	6157676	9043837	PRESERVED_SPECIMEN	MCZ	Herp	R-54850		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. Slater			2023-11-09T13:08:44.809Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
