gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
891749656	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/424519	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		Queensland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.230827	153.135939	1067.0						2003-02-21T00:00:00	21	2	2003	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	424519		John Sullivan	2017-03-24T05:46:07	CC_BY_4_0	John Sullivan	John Sullivan			2023-11-08T06:02:59.406Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
543674546	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:84031	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Hypsilurus spinipes (Duméril & Bibron, 1851)	Hypsilurus spinipes		AU	Ulong	New South Wales	PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-30.23471	152.883199	3640.0						1948-02-09T00:00:00	9	2	1948	2465444	9375433	PRESERVED_SPECIMEN	CAS	HERP	84031	2232			CC0_1_0		J.R. Slevin			2023-11-06T00:09:54.866Z	StillImage	
500761766	fa375330-6c8a-11de-8226-b8a03c50a862	40537883-69a6-46b3-8a06-3b579c840872	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes	(Duméril & Duméril, 1851)	AU		New South Wales	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-30.22	152.9		0.01					1943-01-01T00:00:00			1943	9375433	9375433	PRESERVED_SPECIMEN	SAMA	Herpetology	R40742				CC_BY_4_0		Ward, M			2023-09-07T11:26:01.422Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500756434	fa375330-6c8a-11de-8226-b8a03c50a862	6e4dd85b-3b5f-4252-885f-89752a488e55	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes	(Duméril & Duméril, 1851)	AU		New South Wales	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-28.38	153.12		0.01					1991-01-04T00:00:00	4	1	1991	9375433	9375433	PRESERVED_SPECIMEN	SAMA	Herpetology	R37801				CC_BY_4_0		Mahony, M			2023-09-07T11:26:04.172Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
476683377	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-9487	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Goniocephalus spinipes (Duméril & Bibron, 1851)	Gonocephalus spinipes		AU	Kuranda,near Cairne Queensland	Queensland	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-16.84	145.61	2222.5	1.0E-5					1913-01-01T00:00:00	1	1	1913	10948436	9375433	PRESERVED_SPECIMEN	MCZ	Herp	R-9487		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Hubert Lyman Clark			2023-11-09T13:05:53.010Z		TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4430998614	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/186938292	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		Queensland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.242167	153.151							2012-12-25T11:34:00	25	12	2012	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	186938292		Harry Hines	2023-10-10T02:28:01	CC_BY_NC_4_0	mb_aus	mb_aus			2023-11-08T07:06:41.097Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4416715193	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/184673847	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.507268	152.618975	934.0						2017-01-29T10:08:56	29	1	2017	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	184673847		safia_maher	2023-09-24T11:39:36	CC_BY_NC_4_0	safia_maher	safia_maher			2023-11-08T06:35:20.180Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405312946	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/180296612	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		Queensland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.239526	153.147453							2016-11-12T12:01:00	12	11	2016	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	180296612		Edouard Veuillet	2023-08-26T16:58:24	CC_BY_NC_4_0	Edouard Veuillet	Edouard Veuillet			2023-11-08T06:36:41.213Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171937183	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/176487833	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.371803	152.740067	1997.0						2020-01-22T12:59:24	22	1	2020	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	176487833		ccarica	2023-08-03T19:53:34	CC_BY_NC_4_0	ccarica	ccarica			2023-11-08T07:02:43.501Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4133807342	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66114883	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		Queensland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.22824	153.270485	5005.0						2020-12-04T20:30:15	4	12	2020	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	66114883		Ashleigh Miller	2022-03-13T10:30:01	CC_BY_NC_4_0	rona_barugahare	rona_barugahare			2023-11-08T06:13:17.943Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4133625322	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/65955101	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		Queensland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-27.992695	152.359952	43.0						2020-11-30T07:50:53	30	11	2020	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	65955101		Ashleigh Miller	2022-03-13T10:29:27	CC_BY_NC_4_0	tomwillmottla	tomwillmottla			2023-11-08T06:13:35.625Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4121111238	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/162255355	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		Queensland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.706886	152.470596	215.0						2023-05-15T16:50:36	15	5	2023	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	162255355		Indra Bone	2023-05-18T06:05:39	CC_BY_NC_4_0	Indra Bone	Indra Bone			2023-11-08T07:00:51.515Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4116517463	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/161342513	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		Queensland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.777683	152.880532	286.0						2017-12-06T16:57:00	6	12	2017	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	161342513		mscaus	2023-05-13T03:28:26	CC_BY_NC_4_0	mscaus	mscaus			2023-11-08T06:31:02.717Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4096607880	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/156591569	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		Queensland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.227616	153.132226	171.0						2009-08-30T00:00:00	30	8	2009	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	156591569		smathichong	2023-04-25T15:43:20	CC_BY_NC_4_0	smathichong	smathichong			2023-11-08T06:36:47.296Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4091458527	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/152885112	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus spinipes		SPECIES	Lophosaurus spinipes (Duméril, 1851)	Lophosaurus spinipes		AU		Queensland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.236477	153.143615	8.0						2023-03-28T08:11:00	28	3	2023	9375433	9375433	HUMAN_OBSERVATION	iNaturalist	Observations	152885112		ferg_lex	2023-04-01T03:20:49	CC_BY_NC_4_0	Greg McKay	Greg McKay			2023-11-08T06:59:50.820Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
