gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
543471073	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:126930	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus dilophus		SPECIES	Hypsilurus dilophus (Duméril & Bibron, 1837)	Hypsilurus dilophus		PG	Lake Murray		PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-7.098763	141.4728589	13002.0						1969-11-22T00:00:00	22	11	1969	2465427	9464687	PRESERVED_SPECIMEN	CAS	HERP	126930	MCZ-31770			CC0_1_0		F. Parker			2023-11-06T00:10:05.282Z	StillImage	COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
543471071	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:126929	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus dilophus		SPECIES	Hypsilurus dilophus (Duméril & Bibron, 1837)	Hypsilurus dilophus		PG	Wipim		PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-8.7857868	142.8764276	6352.0						1969-09-21T00:00:00	21	9	1969	2465427	9464687	PRESERVED_SPECIMEN	CAS	HERP	126929	MCZ-31321			CC0_1_0		F. Parker			2023-11-06T00:10:05.302Z	StillImage	COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
543471070	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:126928	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus dilophus		SPECIES	Hypsilurus dilophus (Duméril & Bibron, 1837)	Hypsilurus dilophus		PG	Wipim		PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-8.7857868	142.8764276	6352.0						1969-04-14T00:00:00	14	4	1969	2465427	9464687	PRESERVED_SPECIMEN	CAS	HERP	126928	MCZ-30895			CC0_1_0		F. Parker			2023-11-06T00:10:05.358Z	StillImage	COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
543465641	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:122040	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus dilophus		SPECIES	Hypsilurus dilophus (Duméril & Bibron, 1837)	Hypsilurus dilophus		PG	Oriomo Station, Oriomo River		PRESENT		66522820-055c-11d8-b84e-b8a03c50a862	-8.8596082	143.1830084	3602.0						1969-01-23T00:00:00	23	1	1969	2465427	9464687	PRESERVED_SPECIMEN	CAS	HERP	122040	MCZ-Y-30447			CC0_1_0		F. Parker			2023-11-06T00:10:03.043Z	StillImage	COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
4177462787	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178339527	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus dilophus		SPECIES	Lophosaurus dilophus (Duméril & Bibron, 1837)	Lophosaurus dilophus		ID		Papua Barat	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.869839	132.748179	977.0						2011-01-01T00:02:00	1	1	2011	9464687	9464687	HUMAN_OBSERVATION	iNaturalist	Observations	178339527		Auzan Sukaton	2023-08-14T09:45:48	CC_BY_4_0	Auzan Sukaton	Auzan Sukaton			2023-11-08T06:00:51.556Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4075956806	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/152508254	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus dilophus		SPECIES	Lophosaurus dilophus (Duméril & Bibron, 1837)	Lophosaurus dilophus		ID		Papua Barat	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.895366	130.655344							1992-08-03T12:00:00	3	8	1992	9464687	9464687	HUMAN_OBSERVATION	iNaturalist	Observations	152508254		Allan Hopkins	2023-03-27T14:46:23	CC_BY_4_0	Allan Hopkins	Allan Hopkins			2023-11-08T06:29:40.963Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3903237335	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/132146659	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus dilophus		SPECIES	Lophosaurus dilophus (Duméril & Bibron, 1837)	Lophosaurus dilophus		ID		Papua Barat	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.760922	131.781552	29823.0						2022-03-01T17:20:29	1	3	2022	9464687	9464687	HUMAN_OBSERVATION	iNaturalist	Observations	132146659		mark_spence	2022-08-24T15:05:20	CC_BY_NC_4_0	mark_spence	mark_spence			2023-11-08T05:50:16.770Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3864875074	847aa410-f762-11e1-a439-00145eb45e9a	http://arctos.database.museum/guid/BYU:Herp:5723?seid=4358665	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus dilophus		SPECIES	Lophosaurus dilophus (Duméril & Bibron, 1837)	Lophosaurus dilophus		PG	Lakekamu Basin, Kakoro Village	Gulf	PRESENT		fd70f580-4ce2-11db-b80e-b8a03c50a862	-7.85	146.51667							2000-10-28T00:00:00	28	10	2000	9464687	9464687	PRESERVED_SPECIMEN	BYU	Herp	BYU:Herp:5723	ASW 837	Cordon Wade	2023-02-03T00:00:00	CC_BY_NC_4_0		Collector(s): Alison Whiting			2023-10-28T00:03:25.017Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
3503422369	a307e4d7-1de2-4adc-95d5-a0a8d5f57236	NMR998800196419	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus dilophus		SPECIES	Lophosaurus dilophus (Duméril & Bibron, 1837)	Lophosaurus dilophus (Duméril & Bibron, 1837)		ID	Papua Barat, Raya Ampat Islands, Pulau Waigeo, Mumes	Papua	PRESENT	1	3ead5cf3-2840-482e-bbd9-76380825be63	0.358	130.96	111.0	0.001					2002-01-01T00:00:00			2002	9464687	9464687	PRESERVED_SPECIMEN	NMR	NMR Collection	NMR998800196419		A. Delhaas	2017-06-12T00:00:00	CC_BY_4_0	Natural History Museum Rotterdam				2023-09-27T16:27:55.821Z		CONTINENT_COORDINATE_MISMATCH
3079649564	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/72872876	Animalia	Chordata	Squamata		Agamidae	Lophosaurus	Lophosaurus dilophus		SPECIES	Lophosaurus dilophus (Duméril & Bibron, 1837)	Lophosaurus dilophus		ID		Papua Barat	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-0.326464	130.817161	22991.0						2007-04-14T00:00:00	14	4	2007	9464687	9464687	HUMAN_OBSERVATION	iNaturalist	Observations	72872876		Amir Hamidy	2021-04-04T08:18:11	CC_BY_NC_4_0	Amir Hamidy	Amir Hamidy			2023-11-08T06:49:55.235Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
