gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3779958603	e4473544-f4cd-4429-b791-39d6e1fdb0a4	9bcd1b5e-884c-46bf-abf0-1baad9ef04bf	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus microlepidotus		SPECIES	Oxyuranus microlepidotus (Mccoy, 1879)	Oxyuranus microlepidotus	(McCoy, 1879)	AU	Windorah area	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-25.415139	142.667866	5400.0	1.0E-5					1975-01-01T00:00:00	1	1	1975	2449963	2449963	HUMAN_OBSERVATION		Queensland Historical Fauna Database					CC_BY_4_0	Queensland Government				2023-08-26T06:57:36.259Z		CONTINENT_DERIVED_FROM_COORDINATES
3779868052	e4473544-f4cd-4429-b791-39d6e1fdb0a4	748a23bd-44d9-425d-9bf9-0fd2bd283e01	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus microlepidotus		SPECIES	Oxyuranus microlepidotus (Mccoy, 1879)	Oxyuranus microlepidotus	(McCoy, 1879)	AU	Diamantina National Park	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-24.164096	141.124038	100.0	1.0E-5					2007-11-12T00:00:00	12	11	2007	2449963	2449963	HUMAN_OBSERVATION		Ecological Assessment Unit					CC_BY_4_0	Queensland Government				2023-08-26T06:57:00.197Z		CONTINENT_DERIVED_FROM_COORDINATES
3779799699	e4473544-f4cd-4429-b791-39d6e1fdb0a4	4e839f00-38cc-4aea-b6cd-a5d82bf8ee02	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus microlepidotus		SPECIES	Oxyuranus microlepidotus (Mccoy, 1879)	Oxyuranus microlepidotus	(McCoy, 1879)	AU	Nimoi, Astrebla Downs National Park	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-24.112648	140.609821	100.0	1.0E-5					2015-04-14T00:00:00	14	4	2015	2449963	2449963	MACHINE_OBSERVATION		Ecological Assessment					CC_BY_4_0	Queensland Government				2023-08-26T06:57:34.127Z		CONTINENT_DERIVED_FROM_COORDINATES
3779716562	e4473544-f4cd-4429-b791-39d6e1fdb0a4	42921763-c6d6-4bae-b724-04975152c554	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus microlepidotus		SPECIES	Oxyuranus microlepidotus (Mccoy, 1879)	Oxyuranus microlepidotus	(McCoy, 1879)	AU	Diamantina National Park	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-23.776154	141.204669	100.0	1.0E-5					2007-10-11T00:00:00	11	10	2007	2449963	2449963	HUMAN_OBSERVATION		Ecological Assessment Unit					CC_BY_4_0	Queensland Government				2023-08-26T06:56:47.063Z		CONTINENT_DERIVED_FROM_COORDINATES
3779582676	e4473544-f4cd-4429-b791-39d6e1fdb0a4	11bf09cc-8bcf-482d-a9fe-3f6d452c2dbe	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus microlepidotus		SPECIES	Oxyuranus microlepidotus (Mccoy, 1879)	Oxyuranus microlepidotus	(McCoy, 1879)	AU	South of Kings Creek Bedourie	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-24.356	139.637167	100.0	1.0E-5					2001-08-22T00:00:00	22	8	2001	2449963	2449963	HUMAN_OBSERVATION		Incidental Records					CC_BY_4_0	Queensland Government				2023-08-26T06:56:38.824Z		CONTINENT_DERIVED_FROM_COORDINATES
3779564935	e4473544-f4cd-4429-b791-39d6e1fdb0a4	057ba523-c4f4-45d0-8515-35624822ffec	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus microlepidotus		SPECIES	Oxyuranus microlepidotus (Mccoy, 1879)	Oxyuranus microlepidotus	(McCoy, 1879)	AU	100 km east Birdsville	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-25.7175	140.215278	500.0	1.0E-5					1997-09-23T00:00:00	23	9	1997	2449963	2449963	HUMAN_OBSERVATION		Incidental Records					CC_BY_4_0	Queensland Government				2023-08-26T06:57:14.206Z		CONTINENT_DERIVED_FROM_COORDINATES
3779532963	e4473544-f4cd-4429-b791-39d6e1fdb0a4	fabdb9ea-838d-4747-bf5a-a94aa01f2daf	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus microlepidotus		SPECIES	Oxyuranus microlepidotus (Mccoy, 1879)	Oxyuranus microlepidotus	(McCoy, 1879)	AU	Windorah area	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-25.415139	142.667866	5400.0	1.0E-5					1975-01-01T00:00:00	1	1	1975	2449963	2449963	HUMAN_OBSERVATION		Queensland Historical Fauna Database					CC_BY_4_0	Queensland Government				2023-08-26T06:57:15.842Z		CONTINENT_DERIVED_FROM_COORDINATES
3779171074	e4473544-f4cd-4429-b791-39d6e1fdb0a4	86ee6664-3001-40a1-9c69-12522d539179	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus microlepidotus		SPECIES	Oxyuranus microlepidotus (Mccoy, 1879)	Oxyuranus microlepidotus	(McCoy, 1879)	AU	Diamantina National Park	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-23.91197	141.208721	100.0	1.0E-5					2007-04-19T00:00:00	19	4	2007	2449963	2449963	HUMAN_OBSERVATION		Ecological Assessment Unit					CC_BY_4_0	Queensland Government				2023-08-26T06:56:54.956Z		CONTINENT_DERIVED_FROM_COORDINATES
3778985849	e4473544-f4cd-4429-b791-39d6e1fdb0a4	598f2642-d570-493d-99c2-8e08187c1b1c	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus microlepidotus		SPECIES	Oxyuranus microlepidotus (Mccoy, 1879)	Oxyuranus microlepidotus	(McCoy, 1879)	AU	Diamantina National Park	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-23.918719	141.207396	100.0	1.0E-5					2008-11-04T00:00:00	4	11	2008	2449963	2449963	HUMAN_OBSERVATION		Ecological Assessment Unit					CC_BY_4_0	Queensland Government				2023-08-26T06:56:48.310Z		CONTINENT_DERIVED_FROM_COORDINATES
3778937381	e4473544-f4cd-4429-b791-39d6e1fdb0a4	48284c61-e96e-4066-a219-a68505ad8bdd	Animalia	Chordata	Squamata		Elapidae	Oxyuranus	Oxyuranus microlepidotus		SPECIES	Oxyuranus microlepidotus (Mccoy, 1879)	Oxyuranus microlepidotus	(McCoy, 1879)	AU	Diamantina National Park	Queensland	PRESENT		96835ce2-d3af-4f6e-af81-faa0c7576fa4	-23.70669	141.235002	100.0	1.0E-5					2007-10-11T00:00:00	11	10	2007	2449963	2449963	HUMAN_OBSERVATION		Ecological Assessment Unit					CC_BY_4_0	Queensland Government				2023-08-26T06:56:46.210Z		CONTINENT_DERIVED_FROM_COORDINATES
