gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
476776983	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-99290	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	New Guinea: Dumpu [VERBATIM ELEVATION:870ft]	Madang Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-5.8890227	145.737282	2002.0	1.0E-5					1966-10-25T00:00:00	25	10	1966	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-99290	0597	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:08:45.760Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476759321	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-121533	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Maka,Lake Murray		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.90772	141.5171	37112.0	1.0E-5					1968-10-20T00:00:00	20	10	1968	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-121533	10755	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:20.214Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476759320	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-121532	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Maka,Lake Murray		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.90772	141.5171	37112.0	1.0E-5					1968-10-20T00:00:00	20	10	1968	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-121532	10754	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:29.698Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476758533	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124461	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Wipim	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.7857888	142.8764226	6352.0	1.0E-5					1969-10-27T00:00:00	27	10	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124461	31664	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:08:51.246Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476756604	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124460	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Wipim	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.7857888	142.8764226	6352.0	1.0E-5					1969-10-27T00:00:00	27	10	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124460	31663	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:29.812Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476756603	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124459	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Wipim	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.7857888	142.8764226	6352.0	1.0E-5					1969-10-27T00:00:00	27	10	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124459	31662	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:20.341Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476756602	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124458	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Wipim	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.7857888	142.8764226	6352.0	1.0E-5					1969-10-27T00:00:00	27	10	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124458	31661	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:29.810Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476756601	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124457	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Wipim	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.7857888	142.8764226	6352.0	1.0E-5					1969-10-27T00:00:00	27	10	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124457	31660	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:08:52.326Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476756600	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124455	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Derongo	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-5.4119037	141.1148012	2102.0	1.0E-5					1969-04-07T00:00:00	7	4	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124455	30739	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:08:51.158Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476756458	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-130348	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	New Guinea: Lake Murray	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-7.098761	141.4728569	13002.0	1.0E-5					1969-06-01T00:00:00	1	6	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-130348	MCZ FS-31036	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:22.556Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476754926	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124469	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		AU	Australia:Queensland;Thursday Island	Queensland	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-10.57	142.21001	1516.0	1.0E-5					1969-03-02T00:00:00	2	3	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124469	21894	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:29.804Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476754925	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124468	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Wipim	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.7857888	142.8764226	6352.0	1.0E-5					1969-12-06T00:00:00	6	12	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124468	31368	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:22.246Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476754924	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124467	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Wipim	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.7857888	142.8764226	6352.0	1.0E-5					1969-12-05T00:00:00	5	12	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124467	31823	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:20.896Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476754923	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124466	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	New Guinea:Boboa Island,Lake Murray	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-7.0185916	141.4927467	2102.0	1.0E-5					1969-12-01T00:00:00	1	12	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124466	31619	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:20.342Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476754922	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124465	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	New Guinea:Boboa Island,Lake Murray	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-7.0185916	141.4927467	2102.0	1.0E-5					1969-12-01T00:00:00	1	12	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124465	31618	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:06:29.811Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476754921	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124464	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Wipim	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.7857888	142.8764226	6352.0	1.0E-5					1969-10-16T00:00:00	16	10	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124464	31615	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:08:52.327Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476754920	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-124463	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	New Guinea:Lake Murray	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-7.098761	141.4728569	13002.0	1.0E-5					1969-11-22T00:00:00	22	11	1969	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-124463	31773	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:08:51.320Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476752784	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-65222	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqau gigas		PG	Konedobu		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.08333	149.28333	301.0	1.0E-5					1956-06-04T00:00:00	4	6	1956	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-65222		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. R. Slater			2023-11-09T13:06:21.223Z		TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476752778	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-65214	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Port Moresby		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.4424825	147.2175744	10602.0	1.0E-5					1957-05-31T00:00:00	31	5	1957	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-65214		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. R. Slater			2023-11-09T13:07:13.078Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476752670	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-65213	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	New Guinea:Madiri	Western Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.4461112	143.0617105	1602.0	1.0E-5					1956-10-08T00:00:00	8	10	1956	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-65213		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	K. R. Slater			2023-11-09T13:07:11.984Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476751941	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-110417	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	New Guinea: Sepik R, 20 mi SW Angoram, Sepik	East Sepik Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-4.1744067	143.8126846	4124.75	1.0E-5					1968-04-21T00:00:00	21	4	1968	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-110417	10507	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Peter Krauss			2023-11-09T13:06:29.353Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476710381	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-156445	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	PNG Central Prov Port Moresby,Konedobu	Central Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.4655824	147.161785	802.0	1.0E-5					1978-02-19T00:00:00	19	2	1978	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-156445	MCZ-FS-F23515	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:08:52.411Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476706306	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-49242	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Finchhafen: Australian New Guinea	Madang Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.6	147.85	7427.12	1.0E-5					1944-01-01T00:00:00	1	1	1944	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-49242		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Leonard W. Jarcho			2023-11-09T13:08:43.550Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476652273	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-137286	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	Wipim		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-8.7857888	142.8764226	6352.0	1.0E-5					1973-01-31T00:00:00	31	1	1973	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-137286	MCZ FS-Y39896	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:08:51.790Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476651648	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-101987	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		PG	New Guinea:Sogeri Rd.,2mi.E. Rouna Falls,1500ft	Western Highlands Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-9.4225526	147.411802	1961.79	1.0E-5					1967-04-10T00:00:00	10	4	1967	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-101987	40772	Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Fred S. Parker			2023-11-09T13:07:20.189Z		COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476649189	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-7729	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		ID	Ternate	North Maluku Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	0.8	127.33333	9615.0	1.0E-5					1906-01-01T00:00:00	1	1	1906	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-7729		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Thomas Barbour			2023-11-09T13:06:37.352Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476649188	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:R-7728	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua gigas		SPECIES	Tiliqua gigas (Schneider, 1801)	Tiliqua gigas		ID	Wahaai [Wahai], Ceram		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.8	129.5	24115.0	1.0E-5					1906-01-01T00:00:00	1	1	1906	2462515	2462515	PRESERVED_SPECIMEN	MCZ	Herp	R-7728		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Thomas Barbour			2023-11-09T13:06:37.469Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
