gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
500806786	fa375330-6c8a-11de-8226-b8a03c50a862	aa3e64cc-bb6b-4bd3-a3bb-826f2a2b2759	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-33.55	137.02		0.01					1965-09-25T00:00:00	25	9	1965	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R6594				CC_BY_4_0		Mitchell, F. J			2023-09-07T11:26:04.439Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500804334	fa375330-6c8a-11de-8226-b8a03c50a862	2e3b70a7-d3de-470d-904c-876a617a0a32	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-29.5289	129.1708		1.0E-4					2005-04-14T00:00:00	14	4	2005	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R60354				CC_BY_4_0		Skinner, Adam			2023-09-07T11:26:03.508Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500804009	fa375330-6c8a-11de-8226-b8a03c50a862	ffcc6178-f605-4c95-9ea9-61399f52897d	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-34.2356	135.9811		1.0E-4					2004-12-16T00:00:00	16	12	2004	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R60160				CC_BY_4_0		Hutchinson, Mark			2023-09-07T11:26:03.467Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500803970	fa375330-6c8a-11de-8226-b8a03c50a862	035bb62b-6925-405b-bf43-2e8267ff6b13	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-34.4553	135.5306		1.0E-4					2004-12-07T00:00:00	7	12	2004	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R60143				CC_BY_4_0		Brandle, Rob;Ehmann, Harald			2023-09-07T11:26:00.686Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500803908	fa375330-6c8a-11de-8226-b8a03c50a862	d64b27d3-c442-4b23-bd29-b8ee7bb9ec6c	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-34.54274	135.59902		1.0E-5					2004-12-16T00:00:00	16	12	2004	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R60119				CC_BY_4_0		Armstrong;Dave;Brandle;Rob			2023-09-07T11:26:04.617Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500803846	fa375330-6c8a-11de-8226-b8a03c50a862	9ac1ca4f-ae9e-425e-9553-8ce6b26145f3	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-34.9367	135.665		1.0E-4					2004-12-15T00:00:00	15	12	2004	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R60092				CC_BY_4_0		Armstrong;Dave;Brandle;Rob			2023-09-07T11:26:02.208Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500803090	fa375330-6c8a-11de-8226-b8a03c50a862	fec04073-de9b-4d32-b993-8269c90503b4	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-35.173611	137.200556							2004-10-18T00:00:00	18	10	2004	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R59735				CC_BY_4_0		Brandle, D.E.H.R.;Owens, H.;Ehmann, H.			2023-09-07T11:26:03.410Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500802939	fa375330-6c8a-11de-8226-b8a03c50a862	faee5b96-3f9b-4e77-9334-e2200ab4e80d	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-35.182222	137.185							2004-10-18T00:00:00	18	10	2004	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R59670				CC_BY_4_0		Brandle, D.E.H.R.;Owens, H.;Ehmann, H.			2023-09-07T11:26:03.122Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500800541	fa375330-6c8a-11de-8226-b8a03c50a862	0ca1dcfc-a950-4b6f-8337-0bec275548f2	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-34.0381	136.0881		1.0E-4					2003-12-06T00:00:00	6	12	2003	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R58582				CC_BY_4_0		Eaton, J			2023-09-07T11:26:00.978Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500799174	fa375330-6c8a-11de-8226-b8a03c50a862	0658b24b-e230-413f-a9d2-ae01fb8e8740	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-28.8628	132.6556		1.0E-4					2003-04-07T00:00:00	7	4	2003	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R57943				CC_BY_4_0		Foulkes, J.;Brandle, R.			2023-09-07T11:26:03.305Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500798732	fa375330-6c8a-11de-8226-b8a03c50a862	7b91b370-d7c5-4652-958d-02b4293736b4	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-33.1033	136.0636		1.0E-4					2002-11-29T00:00:00	29	11	2002	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R57696				CC_BY_4_0		Owens, H.;Thomson, D.			2023-09-07T11:26:04.030Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500798661	fa375330-6c8a-11de-8226-b8a03c50a862	248754d9-e86e-46f7-af7e-5b5915bc2dd8	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-33.4739	136.6956		1.0E-4					2002-12-02T00:00:00	2	12	2002	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R57663				CC_BY_4_0		Brandle, R.;Hutchinson, M.;Armstrong, D.			2023-09-07T11:26:01.182Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500798441	fa375330-6c8a-11de-8226-b8a03c50a862	32ce4b72-7843-49b4-9c2d-4a837f535df6	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-33.3528	136.5628		1.0E-4					2002-12-04T00:00:00	4	12	2002	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R57576				CC_BY_4_0		Brandle, R.;Hutchinson, M.			2023-09-07T11:26:03.601Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500798439	fa375330-6c8a-11de-8226-b8a03c50a862	7be9c28d-608a-43ec-9ea6-23850781b077	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-33.3658	136.5775		1.0E-4					2002-12-02T00:00:00	2	12	2002	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R57575				CC_BY_4_0		Brandle, R.;Hutchinson, M.			2023-09-07T11:26:04.032Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
500797640	fa375330-6c8a-11de-8226-b8a03c50a862	4c4ba5c9-54be-4fd4-917f-021dcce31895	Animalia	Chordata	Squamata		Scincidae	Tiliqua	Tiliqua occipitalis		SPECIES	Tiliqua occipitalis (Peters, 1863)	Tiliqua occipitalis	(Peters, 1863)	AU		South Australia	PRESENT		4d0539cd-a2e0-4a2c-8b7d-ec6718eef764	-28.5711	130.9253		1.0E-4					2002-04-17T00:00:00	17	4	2002	2462512	2462512	PRESERVED_SPECIMEN	SAMA	Herpetology	R57219				CC_BY_4_0		Oulkes, J. F;Luske, G. K			2023-09-07T11:26:01.658Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
